ProteinId,base_Degree,base_LocalClustCoeff,protein_NumSubgroups,protein_AvgSubgroupSize,base_ComponentSize,base_ComponentEdgeNodeRatio,base_TriangleCount,stoich_WeightedTriangles,base_UniquePartners,stoich_ProtStoichSum,stoich_ProtAvgStoich,stoich_ProtMaxStoich,stoich_MedianRatio,stoich_RangeRatio,stoich_MinComplexSize,stoich_MaxComplexSize,stoich_AvgComplexSize,stoich_MedComplexSize,stoich_RangeComplexSize,protein_MinComplexNodes,protein_MaxComplexNodes,protein_AvgComplexNodes,protein_MedComplexNodes,protein_RangeComplexNodes,base_BetweennessCentrality,base_EigenvectorCentrality,base_KatzCentrality,protein_NormUniqueSum,protein_AvgUniqueRatio,protein_MaxUniqueRatio,protein_RangeUniqueRatio,protein_MedianUniqueRatio,base_AvgNeighbourDegree,stoich_AvgNeighbourDegreeStoich
Q9H1K1,1,0.0,0,0.0,49,0.04081632653061224,10,25.649493574615366,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,12,12,12.0,12.0,0,6,6,6.0,6.0,0,0.0,4.166737003361416e-106,0.006800840497061888,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,1.2,1.2
Q9HD34,1,0.0,0,0.0,49,0.04081632653061224,10,25.649493574615366,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,12,12,12.0,12.0,0,6,6,6.0,6.0,0,0.0,4.166737003361416e-106,0.006800840497061888,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,1.2,1.2
Q9Y697,1,0.0,0,0.0,49,0.04081632653061224,10,25.649493574615366,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,12,12,12.0,12.0,0,6,6,6.0,6.0,0,0.0,4.166737003361416e-106,0.006800840497061888,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,1.2,1.2
Q8IX90,1,0.0,0,0.0,3,0.3333333333333333,1,1.3862943611198906,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3,3,3.0,3.0,0,3,3,3.0,3.0,0,0.0,2.9410146162042225e-230,0.006736866428649712,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0
Q8WVK7,1,0.0,0,0.0,3,0.3333333333333333,1,1.3862943611198906,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3,3,3.0,3.0,0,3,3,3.0,3.0,0,0.0,2.9410146162042225e-230,0.006736866428649712,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0
Q96BD8,1,0.0,0,0.0,3,0.3333333333333333,1,1.3862943611198906,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3,3,3.0,3.0,0,3,3,3.0,3.0,0,0.0,2.9410146162042225e-230,0.006736866428649712,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0
Q6P1K2,2,0.0,0,0.0,10,0.4,39,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,10,7.0,7.0,6,1.4285643537765338e-07,6.2563763592321014e-164,0.00731891030680306,0.35,0.175,0.25,0.15,0.175,2.0,0.0
Q96IY1,2,0.0,0,0.0,10,0.4,39,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,10,7.0,7.0,6,1.4285643537765338e-07,6.2563763592321014e-164,0.00731891030680306,0.35,0.175,0.25,0.15,0.175,2.0,0.0
Q9H081,2,0.0,0,0.0,10,0.4,39,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,10,7.0,7.0,6,1.4285643537765338e-07,6.2563763592321014e-164,0.00731891030680306,0.35,0.175,0.25,0.15,0.175,2.0,0.0
Q9H410,2,0.0,0,0.0,10,0.4,39,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,10,7.0,7.0,6,1.4285643537765338e-07,6.2563763592321014e-164,0.00731891030680306,0.35,0.175,0.25,0.15,0.175,2.0,0.0
O95229,2,0.0,0,0.0,10,0.4,36,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,10,6.0,6.0,8,3.492046198120416e-07,5.182951878608686e-164,0.007275942655585226,0.6,0.3,0.5,0.4,0.3,2.0,0.0
Q8NG31,2,0.0,0,0.0,10,0.4,36,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,10,6.0,6.0,8,3.492046198120416e-07,5.182951878608686e-164,0.007275942655585226,0.6,0.3,0.5,0.4,0.3,2.0,0.0
A8MT69,2,0.0,0,0.0,18,0.1111111111111111,108,5.8377304471659395,17,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,6,6,6.0,6.0,0,4,16,10.0,10.0,12,1.428564353776534e-06,2.7894115305695257e-155,0.007432661511450285,0.3125,0.15625,0.25,0.1875,0.15625,1.2,1.5
Q03188,1,0.0,0,0.0,18,0.1111111111111111,105,0.0,15,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,16,16.0,16.0,0,0.0,2.399952804879192e-155,0.007007565486168398,0.0625,0.0625,0.0625,0.0,0.0625,1.1333333333333333,0.0
Q13352,1,0.0,0,0.0,18,0.1111111111111111,105,0.0,15,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,16,16.0,16.0,0,0.0,2.399952804879192e-155,0.007007565486168398,0.0625,0.0625,0.0625,0.0,0.0625,1.1333333333333333,0.0
Q5EE01,1,0.0,0,0.0,18,0.1111111111111111,105,0.0,15,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,16,16.0,16.0,0,0.0,2.399952804879192e-155,0.007007565486168398,0.0625,0.0625,0.0625,0.0,0.0625,1.1333333333333333,0.0
Q6IPU0,1,0.0,0,0.0,18,0.1111111111111111,105,0.0,15,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,16,16.0,16.0,0,0.0,2.399952804879192e-155,0.007007565486168398,0.0625,0.0625,0.0625,0.0,0.0625,1.1333333333333333,0.0
Q71F23,1,0.0,0,0.0,18,0.1111111111111111,105,0.0,15,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,16,16.0,16.0,0,0.0,2.399952804879192e-155,0.007007565486168398,0.0625,0.0625,0.0625,0.0,0.0625,1.1333333333333333,0.0
Q7L2Z9,1,0.0,0,0.0,18,0.1111111111111111,105,0.0,15,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,16,16.0,16.0,0,0.0,2.399952804879192e-155,0.007007565486168398,0.0625,0.0625,0.0625,0.0,0.0625,1.1333333333333333,0.0
Q8N0S6,1,0.0,0,0.0,18,0.1111111111111111,105,0.0,15,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,16,16.0,16.0,0,0.0,2.399952804879192e-155,0.007007565486168398,0.0625,0.0625,0.0625,0.0,0.0625,1.1333333333333333,0.0
Q8N2Z9,2,0.0,0,0.0,18,0.1111111111111111,108,5.8377304471659395,17,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,6,6,6.0,6.0,0,4,16,10.0,10.0,12,1.428564353776534e-06,2.7894115305695257e-155,0.007432661511450285,0.3125,0.15625,0.25,0.1875,0.15625,1.2,1.5
Q92674,1,0.0,0,0.0,18,0.1111111111111111,105,0.0,15,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,16,16.0,16.0,0,0.0,2.399952804879192e-155,0.007007565486168398,0.0625,0.0625,0.0625,0.0,0.0625,1.1333333333333333,0.0
Q96BT3,1,0.0,0,0.0,18,0.1111111111111111,105,0.0,15,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,16,16.0,16.0,0,0.0,2.399952804879192e-155,0.007007565486168398,0.0625,0.0625,0.0625,0.0,0.0625,1.1333333333333333,0.0
Q96H22,1,0.0,0,0.0,18,0.1111111111111111,105,0.0,15,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,16,16.0,16.0,0,0.0,2.399952804879192e-155,0.007007565486168398,0.0625,0.0625,0.0625,0.0,0.0625,1.1333333333333333,0.0
Q9BS16,1,0.0,0,0.0,18,0.1111111111111111,105,0.0,15,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,16,16.0,16.0,0,0.0,2.399952804879192e-155,0.007007565486168398,0.0625,0.0625,0.0625,0.0,0.0625,1.1333333333333333,0.0
Q9BU64,1,0.0,0,0.0,18,0.1111111111111111,105,0.0,15,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,16,16.0,16.0,0,0.0,2.399952804879192e-155,0.007007565486168398,0.0625,0.0625,0.0625,0.0,0.0625,1.1333333333333333,0.0
Q9H3R5,1,0.0,0,0.0,18,0.1111111111111111,105,0.0,15,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,16,16.0,16.0,0,0.0,2.399952804879192e-155,0.007007565486168398,0.0625,0.0625,0.0625,0.0,0.0625,1.1333333333333333,0.0
Q9NSP4,1,0.0,0,0.0,18,0.1111111111111111,105,0.0,15,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,16,16.0,16.0,0,0.0,2.399952804879192e-155,0.007007565486168398,0.0625,0.0625,0.0625,0.0,0.0625,1.1333333333333333,0.0
P49450,1,0.0,0,0.0,13,0.6923076923076923,3,6.591673732008658,3,0.25,0.25,0.25,0.25,0.0,8,8,8.0,8.0,0,4,4,4.0,4.0,0,0.0,7.597253865540183e-140,0.006780453672306099,0.25,0.25,0.25,0.0,0.25,7.0,7.0
P05783,1,0.0,0,0.0,2,0.5,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,1.0
P05787,1,0.0,0,0.0,2,0.5,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,1.0
P04264,1,0.0,0,0.0,2,0.5,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,1.0
P13645,1,0.0,0,0.0,2,0.5,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,1.0
O43790,1,0.0,0,0.0,2,0.5,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,1.0
O76013,1,0.0,0,0.0,2,0.5,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,1.0
Q6KB66,1,0.0,0,0.0,2,0.5,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,1.0
Q9NSB4,1,0.0,0,0.0,2,0.5,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,1.0
Q3SY84,1,0.0,0,0.0,2,0.5,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,1.0
Q7Z3Z0,1,0.0,0,0.0,2,0.5,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,1.0
Q71DI3,1,0.0,0,0.0,13,0.6923076923076923,3,6.591673732008658,3,0.25,0.25,0.25,0.25,0.0,8,8,8.0,8.0,0,4,4,4.0,4.0,0,0.0,7.597253865540183e-140,0.006780453672306099,0.25,0.25,0.25,0.0,0.25,7.0,7.0
P0C0S5,1,0.0,0,0.0,13,0.6923076923076923,3,6.591673732008658,3,0.25,0.25,0.25,0.25,0.0,8,8,8.0,8.0,0,4,4,4.0,4.0,0,0.0,7.897782042076064e-140,0.00678174772018558,0.25,0.25,0.25,0.0,0.25,7.333333333333333,7.333333333333333
Q71UI9,1,0.0,0,0.0,13,0.6923076923076923,3,6.591673732008658,3,0.25,0.25,0.25,0.25,0.0,8,8,8.0,8.0,0,4,4,4.0,4.0,0,0.0,7.897782042076064e-140,0.00678174772018558,0.25,0.25,0.25,0.0,0.25,7.333333333333333,7.333333333333333
P06681,4,0.2222222222222222,0,0.0,8,1.5,2,3.8918202981106265,3,0.8333333333333333,0.20833333333333331,0.25,0.20833333333333331,0.08333333333333334,4,6,5.0,5.0,2,2,3,2.5,2.5,1,1.6486690838398814e-06,8.85584792737845e-170,0.00793639867653592,1.6666666666666665,0.41666666666666663,0.5,0.16666666666666669,0.41666666666666663,3.5,3.2
P0C0L4,2,0.0,0,0.0,8,1.5,1,1.9459101490553132,2,1.25,0.625,0.75,0.625,0.25,4,6,5.0,5.0,2,2,3,2.5,2.5,1,3.0687678710755174e-07,4.427923963689225e-170,0.007136014618106965,0.8333333333333333,0.41666666666666663,0.5,0.16666666666666669,0.41666666666666663,5.0,5.333333333333334
Q13111,1,0.0,0,0.0,685,0.9284671532846716,1,1.3862943611198906,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3,3,3.0,3.0,0,3,3,3.0,3.0,0,0.0,1.6838852667698743e-10,0.0067848845584399416,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,13.0,13.0
Q13112,1,0.0,0,0.0,685,0.9284671532846716,1,1.3862943611198906,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3,3,3.0,3.0,0,3,3,3.0,3.0,0,0.0,1.6838852667698743e-10,0.0067848845584399416,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,13.0,13.0
P35232,1,0.0,0,0.0,2,0.5,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,0.0
Q99623,1,0.0,0,0.0,2,0.5,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,0.0
O00217,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
O15239,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
O43181,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
O43674,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
O43676,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
O43677,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
O43678,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
O43920,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
O75251,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
O75306,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
O75380,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
O75438,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
O75489,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
O95139,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
O95167,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
O95168,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
O95169,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
O95178,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
O95182,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
O95298,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
O95299,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
O96000,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
P03886,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
P03891,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
P03897,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
P03901,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
P03905,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
P03915,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
P03923,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
P17568,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
P19404,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
P28331,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
P49821,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
P51970,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
P56181,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
P56556,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
Q16718,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
Q16795,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
Q86Y39,1,0.0,0,0.0,49,0.04081632653061224,903,0.0,43,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44.0,44.0,0,0.0,1.584455812709213e-104,0.007663226852867598,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,1.0232558139534884,0.0
