ProteinId,pair_Degree,pair_LocalClustCoeff,pair_TriangleCount,pair_ComponentSize,pair_EigenvectorCentrality,pair_BetweennessCentrality,pair_KatzCentrality,pair_AvgNeighborDegree
Q14627,2,1.0,1,4274,1.1542867767416482e-11,0.0,0.0054396984648301784,3.0
Q14643,5,0.4,4,4274,1.9366754618151987e-08,9.97072070064366e-05,0.005538655277321543,5.8
Q14653,11,0.36363636363636365,20,4274,0.00010577177735142928,0.0003082856807484383,0.005889570130483,37.63636363636363
Q14654,3,0.3333333333333333,1,5,8.279011203613476e-34,7.797270955165692e-07,0.005471206958360205,2.0
Q14657,8,0.6428571428571429,18,4274,1.372323332922042e-06,0.000994541910331384,0.005660520385647308,19.5
Q14674,2,0.0,0,4274,1.0955489368029525e-06,0.0001625730994152047,0.005446831822515408,16.5
Q14676,11,0.4909090909090909,27,4274,0.00017786708199420365,7.063196472318326e-05,0.005942549828367573,41.45454545454545
Q14683,22,0.5108225108225108,118,4274,0.00039335489028252625,0.001140098017753551,0.0065534690552998265,44.13636363636363
Q14686,29,0.27832512315270935,113,4274,0.00046623101625301505,0.0026096599554040747,0.006917290374173912,45.93103448275862
Q14687,18,0.8954248366013072,137,4274,0.0009318216739615915,8.072107955860389e-07,0.006833160107546176,68.66666666666667
Q14691,3,1.0,3,4,4.172381456116486e-32,0.0,0.005471775585519779,3.0
Q14693,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
Q14694,3,0.3333333333333333,1,4274,1.3334781990465267e-05,0.0007151309577681149,0.005510901855790697,50.666666666666664
Q14699,3,1.0,3,4274,2.077473090845157e-07,0.0,0.005483623766155869,22.333333333333332
Q14714,4,1.0,6,5,2.895171225062225e-30,0.0,0.005504623048134398,4.0
Q14721,8,0.0,0,4274,8.310154516210605e-08,0.003614691236504912,0.005631378706870234,2.375
Q14722,4,1.0,6,4274,2.3690491029880644e-07,0.0,0.005509570724348005,9.5
Q14746,7,1.0,21,8,2.1875295288643987e-26,0.0,0.005605575059593362,7.0
Q14761,8,1.0,28,4274,4.490728322261158e-05,0.0,0.005689306593365311,18.875
Q14773,4,0.5,3,4274,3.912185583785132e-08,7.813969849396105e-06,0.005521713768330256,25.0
Q14781,15,0.8761904761904762,92,4274,0.0001121876919728086,3.2693147579999545e-05,0.006061790677384639,39.06666666666667
Q14790,30,0.20689655172413793,90,4274,3.741539044619415e-05,0.005280642149230777,0.0064960642547775855,22.566666666666666
Q147X3,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
Q14814,2,0.0,0,4274,2.2562801387656958e-07,1.18140469017662e-08,0.0054429315784036226,10.0
Q14831,2,0.0,0,4274,1.5811871368647944e-13,5.406107862248196e-05,0.00543988451409164,3.5
Q14832,3,0.0,0,4274,3.0902686008231167e-15,3.898635477582846e-07,0.005471214719993795,2.0
Q14833,2,0.0,0,4274,1.5811871368647944e-13,5.416941745739676e-05,0.00543988451409164,3.5
Q14839,173,0.5899986557332975,8778,4274,0.06540149623149366,0.002375737673671919,0.058512696425419015,149.3757225433526
Q14919,15,1.0,105,4274,0.0024506584582254533,0.0,0.007780583445069323,104.2
Q14957,2,1.0,1,4274,2.4474204626356115e-09,0.0,0.005442825119607969,11.0
Q14973,2,0.0,0,3,3.4334275087436514e-36,0.0,0.005438943927977119,1.0
Q14974,11,0.21818181818181817,12,4274,0.00046127902577412934,0.00020814272628734813,0.006082965136171786,26.363636363636363
Q14978,103,1.0,5253,4274,0.016129699339571625,0.0,0.024384901984950347,136.2135922330097
Q14980,10,0.37777777777777777,17,4274,0.00027033952715011097,0.004244892473599943,0.006018290223597291,58.3
Q14994,1,0.0,0,4274,2.470634764459269e-06,0.0,0.005417072633058005,40.0
Q14999,8,0.6785714285714286,19,4274,1.3429052715448344e-05,0.00012962426462352787,0.005685651960595684,28.75
Q14CW9,22,0.935064935064935,216,4274,0.00017163987083879668,6.543536201231068e-06,0.006371438911463531,37.0
Q14CX7,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
Q14CZ8,5,1.0,10,4274,2.3088035680982728e-11,0.0,0.005540001814893774,7.2
Q15003,6,1.0,15,4274,1.0967684611291692e-05,0.0,0.00560959032820236,27.666666666666668
Q15004,2,1.0,1,4274,2.5388355802542714e-05,0.0,0.005475995166264992,45.0
Q15006,10,0.8,36,4274,9.288343094106238e-07,0.0023904483430799233,0.005708685429124011,8.8
Q15007,39,0.8623481781376519,639,4274,0.0017939823433608963,0.0001625730994152047,0.008367728498176106,62.1025641025641
Q15008,35,1.0,595,4274,5.328388071739277e-06,0.0,0.006778476359280322,36.285714285714285
Q15014,34,0.8342245989304813,468,4274,0.0022876921041804985,3.889725709545059e-05,0.00837932171424418,59.529411764705884
Q15018,5,0.3,3,4274,3.976935550769586e-07,0.0006502923976608188,0.0055372699912283555,3.8
Q15020,129,0.9846172480620154,8129,4274,0.06421332066034975,0.001060380405174443,0.05588785520396148,185.2093023255814
Q15021,6,1.0,15,4274,1.0967684611291692e-05,0.0,0.00560959032820236,27.666666666666668
Q15022,14,0.3956043956043956,36,4274,0.0010501515807579537,0.0002457701585362891,0.006688150324292694,61.92857142857143
Q15024,12,0.9696969696969697,64,4274,8.874292600312086e-07,0.0,0.005786517915915103,13.416666666666666
Q15025,32,0.657258064516129,326,4274,5.852593903101824e-05,0.00017186377510137633,0.006706284740865379,37.25
Q15027,2,1.0,1,4274,4.575471531970329e-08,0.0,0.005442679301746531,10.0
Q15029,255,0.4753744017291956,15395,4274,0.09086955445103549,0.0032443239359117937,0.0796070467336054,138.72156862745098
Q15046,10,1.0,45,4274,4.81476990439856e-06,0.0,0.005714263772144958,10.3
Q15047,27,0.31339031339031337,110,4274,0.00021663762690093553,0.00045747544351927675,0.006562423826520676,31.48148148148148
Q15049,6,0.9333333333333333,14,4274,2.323750612649419e-11,0.0,0.005572289711634583,6.666666666666667
Q15051,1,0.0,0,4274,3.6670281436013776e-10,0.0,0.005409614744305172,13.0
Q15052,2,1.0,1,4274,2.615759153334233e-07,0.0,0.00544140458662093,6.5
Q15054,30,0.8183908045977012,356,4274,0.0002620233989019603,0.0009285478734598352,0.006800136167446342,41.06666666666667
Q15058,4,1.0,6,4274,1.2835212405828193e-05,0.0,0.005524325967198735,14.75
Q15061,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
Q15075,6,0.7333333333333333,11,4274,2.032703289824472e-07,0.00037948237084100195,0.005577817581574251,11.166666666666666
Q15077,0,0.0,0,1,1.5179035312454237e-43,0.0,0.005375543939657502,0.0
Q15080,5,1.0,10,4274,1.75992928572916e-07,0.0,0.005540957314433412,8.0
Q15084,2,1.0,1,4274,1.5723182157848095e-10,0.0,0.0054400898806490185,4.0
Q15116,1,0.0,0,4274,4.615347366554854e-09,0.0,0.00540825009064865,6.0
Q15131,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
Q15154,6,0.2,3,4274,3.3472113816682546e-09,0.0009002074528639795,0.0055733154343419935,7.5
Q15155,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
Q15172,3,1.0,3,4274,1.639856548922564e-05,0.0,0.0055079688846042685,43.333333333333336
Q15185,3,0.3333333333333333,1,4274,0.0005899251912494919,0.00011151933494960126,0.005916035773616227,102.33333333333333
Q15208,8,0.5714285714285714,16,4274,9.708254337639775e-05,8.762008679353876e-05,0.005734404545578895,23.875
Q15223,2,0.0,0,5,6.988122470842476e-35,0.0,0.005439315636419437,2.0
Q15233,33,0.26136363636363635,138,4274,0.0020938003796466707,0.003345378169433908,0.008331128795137432,67.45454545454545
Q15276,3,0.3333333333333333,1,4274,3.2529565846660174e-09,0.00014111973781598625,0.005474525225486132,7.666666666666667
Q15287,123,0.8557910169265627,6421,4274,0.05597483213551138,0.0014342846691463886,0.04976303335486945,169.9512195121951
Q15291,79,0.3047711781888997,939,4274,0.004832477195821183,0.0029443140582301086,0.012080619242974227,59.962025316455694
Q15303,10,0.08888888888888889,4,4274,3.499772134696234e-05,0.0008728917263381507,0.005761776819894108,22.0
Q15311,5,0.7,7,4274,2.2216682244986324e-06,6.877558189553378e-06,0.00555282739880162,16.4
Q15327,2,0.0,0,4274,3.8218502456595045e-06,4.863429726881733e-07,0.005455105672044896,29.0
Q15329,10,0.6888888888888889,31,4274,0.00015692863585143354,5.346497693770854e-05,0.005912284915305535,52.2
Q15334,2,1.0,1,4274,8.801152878644087e-09,0.0,0.005441890717556841,8.5
Q15363,6,0.06666666666666667,1,4274,1.269274419240911e-09,0.0003243676773949041,0.005570617086270384,5.166666666666667
Q15365,175,0.7904105090311987,12034,4274,0.08012223941955557,0.0007389199822255536,0.06876755137945902,167.90285714285713
Q15366,135,0.9000552791597568,8141,4274,0.06424040574429159,0.001331943066374583,0.05608227949632808,176.54814814814816
Q15369,21,0.2571428571428571,54,4274,1.454465126273382e-06,0.0007418926172098526,0.006086364547975579,11.142857142857142
Q15370,23,0.24110671936758893,61,4274,1.4881839142973514e-06,0.000875358957016467,0.006152819075846137,10.91304347826087
Q15388,8,0.5714285714285714,16,4274,3.606814824964197e-07,0.0005908414883465973,0.005651538564149749,13.25
Q15389,3,0.6666666666666666,2,4274,3.3533174520785068e-06,6.268103225166602e-06,0.005483966064569599,18.666666666666668
Q15392,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
Q15393,250,0.4835020080321285,15049,4274,0.09019750231196609,0.002431386908355949,0.07869209102430541,136.528
Q15399,1,0.0,0,4274,9.874439555196878e-12,0.0,0.005407623915855181,3.0
Q15417,7,1.0,21,4274,0.00014527015682006932,0.0,0.005749635551792402,36.57142857142857
Q15424,3,0.0,0,4274,2.9429975815939734e-06,3.1417342431494206e-06,0.005486584179870308,22.0
Q15427,206,0.6200805114847265,13093,4274,0.08383010757963498,0.0004687004038524632,0.07250099842975526,150.33009708737865
Q15428,219,0.6147626827531314,14675,4274,0.08935167966918627,0.00030155460662328616,0.07690088615899654,150.60730593607306
Q15436,6,0.6,9,4274,1.0893830716956895e-09,0.0004064327485380117,0.00557052176345671,5.166666666666667
Q15459,223,0.5941502040156749,14707,4274,0.08945920505046386,0.0005977660495827037,0.07713440967887741,148.6322869955157
Q15466,5,0.3,3,4274,3.4139474590531736e-05,9.55531328151581e-06,0.005588550053847543,30.0
Q15468,1,0.0,0,3,2.4277998741450676e-36,0.0,0.005407428685767276,2.0
Q15475,1,0.0,0,4274,8.741694748632169e-21,0.0,0.005407803714750914,4.0
Q15477,2,1.0,1,4274,3.8311467912476173e-07,0.0,0.005440896050444358,5.0
Q15526,13,1.0,78,4274,1.0219121044589436e-07,0.0,0.005839817250699895,20.076923076923077
Q15528,32,0.9879032258064516,490,4274,0.00012166434394019315,1.0366496764356905e-07,0.00677862814838629,41.125
Q15532,10,1.0,45,4274,0.002332503066264649,0.0,0.007439516899338653,112.9
Q15542,26,0.7261538461538461,236,4274,0.0009686055048895723,1.1450028073100741e-05,0.007126568078123757,50.69230769230769
Q15543,26,0.7261538461538461,236,4274,0.0009686055048895723,1.1450028073100741e-05,0.007126568078123757,50.69230769230769
Q15544,18,0.8888888888888888,136,4274,0.0003282066709533436,1.6024827963035878e-06,0.006339826310363906,42.5
Q15545,48,0.5026595744680851,567,4274,0.002565744622726358,0.00014737823500182007,0.00917813677329284,57.0625
Q15554,22,0.30303030303030304,70,4274,0.000101230078816175,0.00036997561001297615,0.006265487854345816,26.181818181818183
Q15561,4,0.3333333333333333,2,4274,4.155268866112028e-07,0.00016773499197023,0.005506135915105065,5.25
Q15572,3,1.0,3,4274,4.771209463692036e-05,0.0,0.005523811978245528,32.0
Q15573,3,1.0,3,4274,4.771209463692036e-05,0.0,0.005523811978245528,32.0
Q15582,7,1.0,21,4274,3.1007374076587966e-05,0.0,0.005650485083840294,21.714285714285715
Q15583,5,0.8,8,4274,9.127685860759617e-05,2.4661420278857513e-06,0.005672479513639798,73.0
Q15596,20,0.2631578947368421,50,4274,0.00015420260803300476,0.0010972006695371963,0.0063169743232286465,46.2
Q15599,9,0.1388888888888889,5,4274,3.458528243753451e-06,0.0018056904787104927,0.005678964141700837,9.666666666666666
Q155Q3,2,1.0,1,4274,2.96703487074321e-06,0.0,0.005447617115671686,17.5
Q15628,29,0.7167487684729064,291,4274,4.576615135298587e-05,7.480916135282537e-05,0.006555517707601037,34.724137931034484
Q15629,1,0.0,0,4274,1.2697862683326315e-05,0.0,0.005439380973433298,117.0
Q15631,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
Q15633,6,0.8,12,4274,0.00017379609403058018,4.0292181092520235e-06,0.0057787247170912985,47.5
Q15637,171,0.8272445820433436,12024,4274,0.08009740684905346,7.40747385486727e-05,0.06862083818958263,171.68421052631578
Q15648,61,0.4092896174863388,749,4274,0.0003188880424644527,0.0028041299592132998,0.00806354929048356,39.032786885245905
Q15650,8,0.35714285714285715,10,4274,1.6321054424485475e-05,0.0004898637822961495,0.00568867339344856,28.75
Q15653,45,0.4666666666666667,462,4274,0.0008914519156333026,0.0006250459498192414,0.007953044488222307,47.84444444444444
Q15654,4,0.3333333333333333,2,4274,2.2966649522163585e-08,0.00015896705241594903,0.005506850238082977,6.75
Q15661,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
Q15669,1,0.0,0,4274,6.088996634985186e-08,0.0,0.005408323966872877,6.0
Q15672,4,1.0,6,4274,0.0005595661713152027,0.0,0.005963232708895331,110.75
Q15691,7,1.0,21,4274,7.418144929543199e-06,0.0,0.005618134545899743,12.428571428571429
Q15696,23,1.0,253,4274,0.009562344613720434,0.0,0.013074317236196292,169.34782608695653
Q15717,115,0.9369946605644546,6142,4274,0.05462779717749884,1.6492934303780485e-05,0.04863499109325862,178.49565217391304
Q15743,6,0.9333333333333333,14,4274,2.735927574210258e-08,1.8126595068811568e-07,0.005577219511097926,10.5
Q15744,2,1.0,1,4274,1.1211076483500665e-05,0.0,0.005457153844635444,24.0
Q15746,2,1.0,1,4274,4.5120966379634234e-07,0.0,0.005446437010772862,18.5
Q15750,22,0.5627705627705628,130,4274,8.689918075489008e-05,0.0011230565859265164,0.006335662883411526,40.04545454545455
Q15751,4,0.3333333333333333,2,4274,6.671236389015908e-06,0.00011653764864206538,0.005527887866572557,25.0
Q15759,4,1.0,6,4274,4.0253682672368006e-05,0.0,0.005573680091798211,48.0
Q15788,34,0.35472370766488415,199,4274,0.0003924300380825345,0.000888798596114034,0.0070147687511803005,39.794117647058826
Q15796,23,0.2885375494071146,73,4274,0.0019040761574634604,0.0004840455687254658,0.007622185239929243,57.65217391304348
Q15797,3,0.6666666666666666,2,4274,4.3674668374791645e-05,2.8684671060301167e-06,0.005532514355961117,49.333333333333336
Q15813,5,0.6,6,4274,0.00014938852096807199,9.422152598595302e-06,0.0056910475208478955,36.2
Q15819,2,1.0,1,6,6.0167760080834526e-33,0.0,0.005439880884521553,3.5
Q15822,1,0.0,0,8,1.126105035027838e-32,0.0,0.0054076200589088935,3.0
Q15831,16,0.6583333333333333,79,4274,3.207302241465768e-06,0.0021520467836257315,0.005926045092341508,13.625
Q15834,1,0.0,0,4274,1.734732944027431e-05,0.0,0.005427941320683993,42.0
Q15836,7,0.5714285714285714,12,4274,8.467254805755466e-11,7.107380068353112e-05,0.005604954500475712,6.571428571428571
Q15843,7,0.42857142857142855,9,4274,1.757105984273687e-05,0.0009250114301622885,0.0056645150982583365,37.57142857142857
Q15848,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
Q15853,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
Q15858,2,1.0,1,7,1.207581734950011e-32,0.0,0.005440067860747155,4.0
Q15906,36,0.7682539682539683,484,4274,0.002305618024424186,4.8614786914775995e-05,0.008457925101714628,56.69444444444444
Q15907,2,1.0,1,4274,5.93336028502115e-10,0.0,0.005441790902170098,8.5
Q15910,24,0.3442028985507246,95,4274,0.00022336123683618425,0.00048512089625007266,0.006452639546717971,31.916666666666668
Q15942,2,1.0,1,4274,1.0792977369836605e-07,0.0,0.005439911742504359,3.0
Q16099,1,0.0,0,4274,6.347170300203774e-13,0.0,0.005407807125986023,4.0
Q16181,2,1.0,1,4274,1.061905030242831e-09,0.0,0.005439897606945923,3.5
Q16198,3,1.0,3,4274,7.651312616007275e-11,0.0,0.005472542676262652,4.333333333333333
Q16236,2,1.0,1,4274,1.7558026498397616e-08,0.0,0.005442911179979404,10.5
Q16254,18,0.40522875816993464,62,4274,0.00022344836838847308,0.0001668605571736831,0.00625824698660524,41.111111111111114
Q16281,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
Q16322,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
Q16342,24,1.0,276,4274,7.311214664871547e-05,0.0,0.006438806874884685,44.916666666666664
Q16363,2,1.0,1,4274,2.2544323463961675e-08,0.0,0.005454188228615275,39.0
Q16394,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
Q16401,35,1.0,595,4274,5.328388071739277e-06,0.0,0.006778476359280322,36.285714285714285
Q16478,3,0.6666666666666666,2,4274,7.407833915379454e-09,0.000994346978557505,0.005473559991897813,6.0
Q16512,6,0.4666666666666667,7,4274,1.394338889910256e-05,0.000196935485742381,0.005607018430897611,26.5
Q16514,64,0.3968253968253968,800,4274,0.0039876938160088825,0.0008947432727969615,0.010912065147930333,64.046875
Q16526,6,0.4,6,4274,2.413046063573576e-05,0.00015022517668526812,0.005623653971123263,33.166666666666664
Q16531,91,0.23321123321123322,955,4274,0.006528075530878416,0.008358695192350168,0.013726377044566123,58.27472527472528
Q16533,4,1.0,6,5,2.895171225062225e-30,0.0,0.005504623048134398,4.0
Q16534,1,0.0,0,4274,3.522134198799429e-07,0.0,0.005409521969085135,10.0
Q16539,8,0.32142857142857145,9,4274,4.6170777558448765e-06,0.00019279934857246588,0.005641616716864567,6.625
Q16540,77,1.0,2926,78,1.35220215093545e-07,0.0,0.009798612848068036,77.0
Q16543,67,0.19810040705563092,438,4274,0.0035326937684259027,0.005591727927415833,0.01074111109145897,53.47761194029851
Q16552,4,0.6666666666666666,4,9,1.5063098792917079e-30,0.0,0.005504620750468963,4.0
Q16560,26,0.9138461538461539,297,4274,0.01015492680330712,3.954049389076184e-07,0.013592104406417053,157.57692307692307
Q16566,3,1.0,3,4274,0.00038074396620922115,0.0,0.0057661977394208915,77.33333333333333
Q16576,79,0.3047711781888997,939,4274,0.006590001619544469,0.0012104376761846417,0.013331904795542316,66.56962025316456
Q16584,5,0.3,3,4274,5.415009501380884e-05,0.0003110880407907829,0.005622972442033263,44.6
Q16585,4,1.0,6,5,2.895171225062225e-30,0.0,0.005504623048134398,4.0
Q16586,4,1.0,6,5,2.895171225062225e-30,0.0,0.005504623048134398,4.0
Q16594,87,0.32130446404704627,1202,4274,0.005553798078048015,0.00196537704323109,0.01296823737796106,63.160919540229884
Q16595,8,0.6428571428571429,18,4274,0.00011400466449848915,0.0001625730994152047,0.005721332165237497,12.5
Q16602,11,0.6,33,4274,2.5732117262309437e-06,4.2495025822944916e-05,0.0057690227058841735,20.454545454545453
Q16611,1,0.0,0,4274,1.6053822329776985e-09,0.0,0.005407642431962088,3.0
Q16623,9,0.16666666666666666,6,4274,2.9074296315083704e-09,0.0004594387639638009,0.005667425236733744,4.777777777777778
Q16625,5,0.4,4,4274,1.6069593467256734e-07,7.600202695174354e-05,0.0055431376131059576,10.0
Q16629,177,0.7780559835644582,12119,4274,0.08043235646167522,0.00011087217814081028,0.06905304170485273,166.57627118644066
Q16630,143,0.816113464000788,8286,4274,0.06464109310970362,0.0007258648174332471,0.05669643684304663,169.74825174825176
Q16633,2,1.0,1,4274,4.125486565242596e-06,0.0,0.005448622643890397,14.5
Q16637,138,0.8660742621390035,8187,4274,0.06440997304131604,0.004916508346554628,0.05630127219972063,173.18840579710144
Q16644,1,0.0,0,4274,3.0084666812909345e-08,0.0,0.0054086168153508404,8.0
Q16659,5,0.4,4,4274,1.61982381451124e-07,0.0003251461988304094,0.005537639637496823,4.2
Q16665,16,0.19166666666666668,23,4274,5.754526353298602e-06,0.0010406391784502035,0.00592745123754471,13.0625
Q16666,4,0.3333333333333333,2,4274,3.905091520379286e-05,0.00034209786280155793,0.0055608508121462695,37.75
Q16678,1,0.0,0,4274,3.962138564113151e-08,0.0,0.005409513224962019,12.0
Q16718,43,1.0,903,4274,8.464784661503189e-09,0.0,0.007200838215846942,44.13953488372093
Q16739,2,0.0,0,3,3.4334275087436514e-36,0.0,0.005438943927977119,1.0
Q16740,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
Q16777,28,0.7248677248677249,274,4274,0.002054968727609042,0.00012386616383922619,0.007954778572104628,59.42857142857143
